customer_id,utm_source,utm_medium,utm_campaign,created
cus_01838,google,email,camp_1,2023-11-09 05:05:28
cus_01839,email,organic,camp_9,2023-08-04 17:42:18
cus_01840,twitter,referral,camp_3,2024-01-03 18:09:52
cus_01841,linkedin,referral,camp_2,2025-02-06 10:28:22
cus_01842,email,cpc,camp_5,2023-02-10 19:56:22
cus_01843,twitter,referral,camp_9,2024-07-14 15:11:51
cus_01844,email,email,camp_7,2025-05-10 15:24:58
cus_01845,facebook,referral,camp_3,2025-06-08 00:02:53
cus_01846,facebook,organic,camp_9,2024-07-27 02:00:18
cus_01847,google,referral,camp_10,2024-12-27 02:09:09
cus_01848,google,cpc,camp_1,2025-05-06 22:53:18
cus_01849,facebook,organic,camp_3,2023-07-21 14:13:19
cus_01850,email,organic,camp_4,2023-05-14 22:20:46
cus_01851,facebook,cpc,camp_4,2023-04-13 03:16:01
cus_01852,google,email,camp_1,2024-04-25 11:11:37
cus_01853,facebook,organic,camp_4,2024-09-10 12:28:47
cus_01854,facebook,email,camp_1,2025-01-13 13:55:43
cus_01855,email,organic,camp_8,2025-03-27 15:21:16
cus_01856,twitter,organic,camp_1,2024-09-30 03:33:07
cus_01857,google,email,camp_6,2024-09-28 00:47:17
cus_01858,email,organic,camp_4,2025-06-12 01:50:40
cus_01859,facebook,email,camp_5,2023-04-25 13:37:33
cus_01860,facebook,cpc,camp_6,2023-07-14 16:31:15
cus_01861,twitter,email,camp_8,2024-05-07 11:38:53
cus_01862,google,cpc,camp_9,2023-04-26 05:04:20
cus_01863,google,organic,camp_7,2024-11-30 00:15:54
cus_01864,linkedin,email,camp_2,2024-12-24 15:31:13
cus_01865,google,organic,camp_1,2025-03-14 16:34:45
cus_01866,twitter,email,camp_4,2024-06-19 04:26:31
cus_01867,linkedin,cpc,camp_6,2023-07-19 08:39:39
cus_01868,linkedin,cpc,camp_8,2025-05-06 10:04:55
cus_01869,facebook,email,camp_10,2025-07-02 02:15:00
cus_01870,facebook,cpc,camp_8,2023-10-10 16:04:38
cus_01871,google,organic,camp_3,2023-07-20 10:41:50
cus_01872,linkedin,organic,camp_8,2024-11-03 01:10:43
cus_01873,facebook,referral,camp_10,2025-02-20 04:07:14
cus_01874,twitter,cpc,camp_9,2023-03-28 01:56:26
cus_01875,facebook,organic,camp_6,2023-07-12 21:03:43
cus_01876,facebook,email,camp_6,2025-03-15 20:14:51
cus_01877,linkedin,cpc,camp_3,2023-08-26 16:49:48
cus_01878,linkedin,organic,camp_5,2024-04-17 10:35:05
cus_01879,email,cpc,camp_2,2023-09-13 18:51:39
cus_01880,twitter,email,camp_5,2023-09-09 14:33:57
cus_01881,linkedin,organic,camp_1,2024-05-16 05:39:52
cus_01882,google,referral,camp_7,2023-12-17 06:08:29
cus_01883,twitter,referral,camp_1,2024-06-21 12:40:31
cus_01884,twitter,cpc,camp_3,2025-03-17 01:54:42
cus_01885,linkedin,email,camp_10,2024-03-17 06:05:18
cus_01886,twitter,organic,camp_4,2023-05-03 12:06:37
cus_01887,linkedin,email,camp_4,2024-01-25 07:14:35
cus_01888,facebook,organic,camp_4,2023-11-01 22:39:57
cus_01889,email,cpc,camp_4,2025-05-05 16:51:23
cus_01890,facebook,organic,camp_5,2024-03-02 08:16:34
cus_01891,linkedin,email,camp_7,2023-07-14 10:41:12
cus_01892,linkedin,email,camp_9,2024-04-15 10:07:10
cus_01893,facebook,cpc,camp_1,2025-04-08 17:30:09
cus_01894,google,email,camp_1,2023-05-26 03:15:48
cus_01895,google,organic,camp_8,2025-02-19 17:17:05
cus_01896,google,cpc,camp_3,2023-09-19 23:12:07
cus_01897,linkedin,organic,camp_3,2025-07-08 08:13:04
cus_01898,twitter,email,camp_10,2025-06-21 00:04:14
cus_01899,linkedin,cpc,camp_1,2023-08-28 12:46:44
cus_01900,twitter,organic,camp_4,2023-09-23 22:49:18
cus_01901,facebook,email,camp_5,2024-06-08 11:22:13
cus_01902,email,email,camp_10,2025-05-25 13:12:12
cus_01903,twitter,referral,camp_5,2023-03-05 23:50:05
cus_01904,google,email,camp_5,2023-02-14 01:50:25
cus_01905,linkedin,organic,camp_7,2023-05-07 04:12:27
cus_01906,facebook,cpc,camp_7,2023-03-12 14:56:19
cus_01907,google,referral,camp_6,2025-06-14 23:35:24
cus_01908,facebook,email,camp_8,2024-02-16 03:05:14
cus_01909,email,email,camp_5,2023-11-24 11:30:21
cus_01910,linkedin,email,camp_4,2025-06-07 18:49:15
cus_01911,linkedin,organic,camp_8,2024-10-09 03:28:51
cus_01912,email,referral,camp_5,2023-02-17 01:08:24
cus_01913,linkedin,organic,camp_9,2025-02-12 16:12:16
cus_01914,twitter,referral,camp_10,2025-04-27 12:36:10
cus_01915,facebook,cpc,camp_7,2024-03-25 23:44:31
cus_01916,google,organic,camp_10,2024-04-14 06:53:05
cus_01917,email,organic,camp_2,2025-01-20 05:29:16
cus_01918,twitter,cpc,camp_1,2024-01-16 09:42:36
cus_01919,google,referral,camp_9,2024-09-22 20:13:36
cus_01920,google,email,camp_6,2024-04-07 01:08:18
cus_01921,email,cpc,camp_9,2024-12-05 13:21:03
cus_01922,twitter,email,camp_10,2023-04-24 08:37:53
cus_01923,google,email,camp_10,2023-04-04 01:43:11
cus_01924,google,cpc,camp_5,2023-09-03 13:39:58
cus_01925,twitter,referral,camp_5,2024-11-13 21:40:51
cus_01926,linkedin,email,camp_2,2024-10-07 15:30:06
cus_01927,google,cpc,camp_8,2025-01-22 06:11:26
cus_01928,facebook,organic,camp_2,2024-12-22 11:39:31
cus_01929,twitter,organic,camp_6,2023-11-13 22:31:45
cus_01930,google,organic,camp_5,2024-06-12 11:17:53
cus_01931,email,cpc,camp_6,2023-08-12 04:21:25
cus_01932,facebook,organic,camp_5,2024-04-30 13:55:12
cus_01933,google,email,camp_5,2024-05-11 00:58:40
cus_01934,facebook,organic,camp_5,2024-06-20 12:20:51
cus_01935,facebook,organic,camp_4,2024-09-11 09:13:57
cus_01936,linkedin,email,camp_3,2023-07-23 03:18:55
cus_01937,facebook,organic,camp_9,2024-07-29 14:44:23
cus_01938,linkedin,email,camp_4,2025-03-10 23:51:03
cus_01939,twitter,organic,camp_1,2025-05-22 11:52:30
cus_01940,linkedin,email,camp_10,2023-06-14 22:49:26
cus_01941,email,organic,camp_7,2024-05-10 17:30:09
cus_01942,google,email,camp_6,2024-01-11 12:38:26
cus_01943,twitter,cpc,camp_3,2024-12-25 15:21:28
cus_01944,twitter,email,camp_1,2023-07-10 07:56:52
cus_01945,email,organic,camp_8,2024-02-20 12:04:00
cus_01946,linkedin,organic,camp_5,2024-11-29 10:09:15
cus_01947,google,referral,camp_5,2024-01-21 03:05:09
cus_01948,linkedin,email,camp_7,2023-08-07 20:17:56
cus_01949,facebook,cpc,camp_7,2023-05-31 09:24:00
cus_01950,linkedin,email,camp_7,2023-03-20 14:42:07
cus_01951,twitter,email,camp_1,2024-03-26 19:53:15
cus_01952,google,cpc,camp_10,2024-08-19 18:08:37
cus_01953,linkedin,email,camp_10,2024-10-11 13:11:35
cus_01954,google,cpc,camp_4,2024-01-21 16:11:12
cus_01955,google,cpc,camp_6,2023-09-06 02:02:05
cus_01956,facebook,email,camp_4,2024-05-23 15:41:31
cus_01957,facebook,email,camp_9,2025-06-16 09:44:01
cus_01958,twitter,organic,camp_8,2024-04-30 18:51:26
cus_01959,email,organic,camp_6,2023-10-22 21:31:41
cus_01960,google,referral,camp_9,2023-09-05 12:42:56
cus_01961,email,referral,camp_5,2025-02-13 00:41:08
cus_01962,twitter,email,camp_3,2025-03-10 14:19:58
cus_01963,google,cpc,camp_9,2024-12-26 04:07:44
cus_01964,google,referral,camp_3,2025-02-13 19:06:34
cus_01965,email,email,camp_5,2024-04-24 07:13:22
cus_01966,linkedin,referral,camp_2,2025-02-11 15:18:28
cus_01967,facebook,cpc,camp_8,2023-02-06 00:04:30
cus_01968,linkedin,email,camp_3,2023-05-20 21:16:24
cus_01969,email,cpc,camp_5,2024-09-02 21:07:52
cus_01970,facebook,email,camp_9,2025-02-24 04:20:07
cus_01971,linkedin,referral,camp_3,2024-12-11 06:47:37
cus_01972,facebook,organic,camp_6,2024-01-09 23:00:51
cus_01973,google,referral,camp_2,2023-12-01 05:09:55
cus_01974,linkedin,referral,camp_4,2025-06-25 04:38:41
cus_01975,facebook,organic,camp_6,2024-07-02 04:52:57
cus_01976,facebook,organic,camp_4,2023-03-17 14:06:24
cus_01977,facebook,email,camp_5,2023-03-20 12:16:58
cus_01978,linkedin,email,camp_7,2024-03-13 01:43:28
cus_01979,twitter,cpc,camp_6,2025-02-07 18:59:35
cus_01980,linkedin,cpc,camp_6,2025-01-01 00:44:58
cus_01981,email,referral,camp_5,2024-03-19 21:28:18
cus_01982,linkedin,organic,camp_10,2025-04-13 17:16:53
cus_01983,facebook,cpc,camp_5,2023-01-13 16:52:32
cus_01984,google,referral,camp_8,2023-06-16 23:46:54
cus_01985,linkedin,organic,camp_2,2024-10-31 10:09:06
cus_01986,linkedin,email,camp_8,2023-07-28 01:27:23
cus_01987,facebook,referral,camp_1,2024-02-15 20:15:51
cus_01988,google,email,camp_10,2024-07-22 05:10:43
cus_01989,google,cpc,camp_10,2024-09-18 10:24:05
cus_01990,email,cpc,camp_10,2024-07-22 11:08:00
cus_01991,linkedin,organic,camp_2,2023-03-12 06:45:31
cus_01992,google,referral,camp_8,2024-09-14 06:45:55
cus_01993,google,email,camp_4,2023-03-21 11:17:48
cus_01994,twitter,organic,camp_9,2025-06-04 21:38:26
cus_01995,twitter,cpc,camp_2,2025-05-22 18:03:03
cus_01996,google,cpc,camp_7,2023-10-30 09:16:32
cus_01997,email,referral,camp_9,2024-07-17 03:51:57
cus_01998,google,email,camp_5,2025-05-09 09:38:44
cus_01999,facebook,referral,camp_7,2024-03-24 07:51:04
